package,name,composable,skippable,restartable,readonly,inline,isLambda,hasDefaults,defaultsGroup,groups,calls,
ly.david.ui.commonlegacy.rememberFlowWithLifecycleStarted,rememberFlowWithLifecycleStarted,1,0,0,0,0,0,0,0,1,1,
ly.david.ui.commonlegacy.place.CoordinateListItem,CoordinateListItem,1,0,1,0,0,0,0,0,1,3,
ly.david.ui.commonlegacy.place.CoordinateCardPreview,CoordinateCardPreview,1,1,1,0,0,0,0,0,1,1,
ly.david.ui.commonlegacy.release.ReleasesListScreen,ReleasesListScreen,1,1,1,0,0,0,1,0,2,3,
ly.david.ui.commonlegacy.release.ReleasesListScreenInternal,ReleasesListScreenInternal,1,1,1,0,0,0,1,0,2,2,
ly.david.ui.commonlegacy.releasegroup.ReleaseGroupsListScreen,ReleaseGroupsListScreen,1,1,1,0,0,0,1,0,2,3,
