package,name,composable,skippable,restartable,readonly,inline,isLambda,hasDefaults,defaultsGroup,groups,calls,
ly.david.musicsearch.shared.feature.licenses.internal.Licenses,Licenses,1,1,1,0,0,0,0,0,1,6,
ly.david.musicsearch.shared.feature.licenses.internal.Licenses,Licenses,1,1,1,0,0,0,0,0,1,3,
ly.david.musicsearch.shared.feature.licenses.internal.LicensesPresenter.present,present,1,0,0,0,0,0,0,0,1,0,
